,model_id,data_name,data_id,desc,model_name,kld,kld_1d,kld_2d,emd,emd_1d,emd_2d,topline_yes,pop_topline_yes,o_coef_rlm_slope,o_coef_rlm_mae,fit_time,mean_rhat,divergences,selection_prop,overreport_prop,target_accept,or_bias_med,s_coef_rlm_slope,s_coef_rlm_mae,s_intercept_med,rho_med,rho_sd
../tmp/models/ed3a5b1cb586cf295092b9f92094dbba,ed3a5b1cb586cf295092b9f92094dbba,est-default,est-default-2bb62265c58cf13eeee333684c133bed,seed=10120524,2_int_ei,0.025719702051988126,0.004240774833684268,0.00885878104671501,0.08283337456611325,0.03235906008243354,0.05180357373375995,0.4872652407538889,0.48726152824778013,1.0256884586228994,0.11615522279359995,482.1554405160132,1.043122612018062,5,0.21140307604355885,0.097,0.99,,,,,,
../tmp/models/9d38b360d73a5713b54340b9a7b3d211,9d38b360d73a5713b54340b9a7b3d211,est-default,est-default-2bb62265c58cf13eeee333684c133bed,seed=10120524,3_int_gg,0.018858703784325387,0.002569467346575297,0.005664853179828793,0.06947761251689288,0.025698066638389677,0.03951014974504615,0.48933153567048715,0.48726152824778013,0.8593280437869616,0.10989506968538132,192.59941383404657,1.0024618669920682,5,0.21140307604355885,0.097,0.9,,,,,,
../tmp/models/0135386b8b5a5b99d93677208602c8a3,0135386b8b5a5b99d93677208602c8a3,est-default,est-default-2bb62265c58cf13eeee333684c133bed,seed=10120524,4_int_pm,0.01813251611173816,0.002473523392874829,0.00546008937157475,0.06685789024600557,0.022213102922056964,0.03725155715484412,0.48728250200551393,0.48726152824778013,0.3135096400756235,0.05390576436464121,448.31324998196214,1.0184159836065574,16,0.21140307604355885,0.097,0.9,0.9188115141126091,,,,,
../tmp/models/f36a6981c838624c2b56d7d27410dcd5,f36a6981c838624c2b56d7d27410dcd5,est-default,est-default-2bb62265c58cf13eeee333684c133bed,seed=10120524,5_int_fs,0.019391549988152977,0.0027505395840526554,0.006013687891972099,0.07136125582124231,0.02611563816838941,0.04174281311375645,0.48723070672469593,0.48726152824778013,0.39521594020865936,0.05129970308499203,2840.041719888999,1.0194366338622212,15,0.21140307604355885,0.097,0.9,0.3614466619417531,0.9228252578929713,0.08211832853375933,-1.0249728423570033,0.49746418290984495,0.07274174604703691
../tmp/models/ab98eb718dc93ee7f194b743d98e371c,ab98eb718dc93ee7f194b743d98e371c,est-default,est-default-06a86ff0c4d6aeb789b273de20828128,seed=10120523,1_bp,0.26189125873897257,0.16101308993719132,0.18361915234486262,0.2165021310779163,0.2163946701736268,0.2163946701736268,0.847801941660289,0.6314072714866622,0.8683336149646125,0.11358085813936483,36.16531313001178,1.00063679245283,0,0.15017035343150362,0.051,0.9,,,,,,
../tmp/models/77a626a644f8440ad01959232fb43811,77a626a644f8440ad01959232fb43811,est-default,est-default-06a86ff0c4d6aeb789b273de20828128,seed=10120523,2_ei,0.17003448124308973,0.025181118949676083,0.05492310603794247,0.23203357730708893,0.05904466256650469,0.10796320158412553,0.631408129016791,0.6314072714866622,0.17928646004835658,0.17924568936957846,143.50290393503383,1.018463713477851,5,0.15017035343150362,0.051,0.9,,,,,,
../tmp/models/e283baab5aeda92a25494cf7f54768db,e283baab5aeda92a25494cf7f54768db,est-default,est-default-06a86ff0c4d6aeb789b273de20828128,seed=10120523,3_gg,0.018316069209622247,0.0022268159638565857,0.004908472546968188,0.05340655335156984,0.01997252929894607,0.029510303501120327,0.620215727609704,0.6314072714866622,0.8732394343626974,0.11391462950588675,62.018528632004745,1.001504716981132,0,0.15017035343150362,0.051,0.9,,,,,,
../tmp/models/a358193bc6b8f1966e31bb87b72ea3fe,a358193bc6b8f1966e31bb87b72ea3fe,est-default,est-default-06a86ff0c4d6aeb789b273de20828128,seed=10120523,4_pm,0.011713020551874207,0.0012827035875170741,0.0029905141316324208,0.04521995410398337,0.014476889101990765,0.023930527842066927,0.6314381610128076,0.6314072714866622,0.9543433501987595,0.06178867646075285,108.85956872999668,1.0035799175357747,0,0.15017035343150362,0.051,0.9,1.0848170994860111,,,,,
../tmp/models/ff7fb6c898bd748930dd64027164b103,ff7fb6c898bd748930dd64027164b103,est-default,est-default-06a86ff0c4d6aeb789b273de20828128,seed=10120523,5_fs,0.02055086039775742,0.0021922792690707215,0.005259004685667619,0.06281369574767498,0.015129212501498379,0.02774676651206535,0.6313978766908558,0.6314072714866622,0.7772576932306561,0.05192726287341659,128.83430654008407,1.0230118476451582,6,0.15017035343150362,0.051,0.9,0.09728292159275953,1.192917588389718,0.07123310044741053,-0.7505803343978983,0.6265932010393888,0.07448015183716084
../tmp/models/295e14fb57a27927884b81c670487e85,295e14fb57a27927884b81c670487e85,est-default,est-default-06a86ff0c4d6aeb789b273de20828128,seed=10120523,1_scale_bp,0.2822267867377688,0.17031829324092917,0.19461151630378398,0.2214149638318789,0.22106605056661532,0.22106956021613447,0.8524733220532775,0.6314072714866622,0.8254563791081664,0.18809248875871976,28.39561980799772,1.0005071090047393,0,0.15017035343150362,0.051,0.9,,,,,,
../tmp/models/8631f5dc9c0f8932d84bb227a189caf0,8631f5dc9c0f8932d84bb227a189caf0,est-default,est-default-06a86ff0c4d6aeb789b273de20828128,seed=10120523,2_scale_ei,0.19099371556420613,0.028657793825681177,0.06253392821892084,0.2281154887233045,0.08334961756922482,0.1331572991489244,0.6313835061456325,0.6314072714866622,0.09479182580458657,0.1343354680442689,158.02851346496027,1.0095549242424242,0,0.15017035343150362,0.051,0.9,,,,,,
../tmp/models/f9ebd6265ee0f5079d19f55929074e90,f9ebd6265ee0f5079d19f55929074e90,est-default,est-default-06a86ff0c4d6aeb789b273de20828128,seed=10120523,3_scale_gg,0.022362960459145785,0.0027144282704842345,0.006181716180632955,0.0594274521906769,0.020277604401987996,0.03264772800619635,0.6278092859909084,0.6314072714866622,0.8225061048848386,0.18414160339024588,52.09169273998123,1.0007156398104264,0,0.15017035343150362,0.051,0.9,,,,,,
../tmp/models/e659821daae10933dc694f6a0ff94b59,e659821daae10933dc694f6a0ff94b59,est-default,est-default-06a86ff0c4d6aeb789b273de20828128,seed=10120523,4_scale_pm,0.01843489708760119,0.0020970758837616068,0.004891938813574846,0.05530183209496546,0.018260089349106973,0.03032243524725452,0.6314195996348582,0.6314072714866622,0.9421677980528104,0.09983096754240582,105.77548819396179,1.002156576707999,0,0.15017035343150362,0.051,0.9,1.0854978629607144,,,,,
../tmp/models/cbf1cd379e3d87eb85862fe701996608,cbf1cd379e3d87eb85862fe701996608,est-default,est-default-06a86ff0c4d6aeb789b273de20828128,seed=10120523,5_scale_fs,0.025046594120917955,0.0028515796161146635,0.006737512073226428,0.06745275624504246,0.01715686415985099,0.031705583397110215,0.6313900021668772,0.6314072714866622,0.8021541200811662,0.08259495754926797,126.04388765792828,1.0083508290002943,0,0.15017035343150362,0.051,0.9,0.2600974176534909,1.4415178550018395,0.0852049849865235,-0.49426214465383755,0.6511695672227459,0.0804076727989414
../tmp/models/0e0454f498e541c30da0f7ac59bda80e,0e0454f498e541c30da0f7ac59bda80e,est-default,est-default-06a86ff0c4d6aeb789b273de20828128,seed=10120523,1_int_bp,0.27975993367920426,0.16823611383703838,0.19236522293511477,0.22003756758841414,0.2197928488441785,0.2197928488441785,0.8512001203308406,0.6314072714866622,0.8065922442538609,0.1122499243030365,93.29570605885237,1.001784624771202,1,0.15017035343150362,0.051,0.9,,,,,,
../tmp/models/619be1d7279d91766346af026937b561,619be1d7279d91766346af026937b561,est-default,est-default-06a86ff0c4d6aeb789b273de20828128,seed=10120523,2_int_ei,0.3691527412753194,0.03402846888129774,0.0891440431127651,0.24315440491587076,0.08850668251099576,0.1513615005855179,0.6314149973259814,0.6314072714866622,0.23406638925695739,0.2301439178034986,367.55563649721444,1.0431920805835357,24,0.15017035343150362,0.051,0.9,,,,,,
../tmp/models/bea08e0f15c5c36e3c48b2b2e50ca56a,bea08e0f15c5c36e3c48b2b2e50ca56a,est-default,est-default-06a86ff0c4d6aeb789b273de20828128,seed=10120523,3_int_gg,0.023310225632509774,0.002683091714286142,0.005843372581927257,0.060711566675559464,0.024773053959852832,0.033651399018911766,0.6458953870872559,0.6314072714866622,0.8311868521530764,0.11224863790708704,150.39132202975452,1.0013392312385598,3,0.15017035343150362,0.051,0.9,,,,,,
../tmp/models/6b80604cd7d02d6285a9096b2cf6bee4,6b80604cd7d02d6285a9096b2cf6bee4,est-default,est-default-06a86ff0c4d6aeb789b273de20828128,seed=10120523,4_int_pm,0.01723734963688972,0.0013252279164354054,0.0035264467541118996,0.05213087355147578,0.014473267420309627,0.026179698896275732,0.6314168599183041,0.6314072714866622,0.730901513917279,0.09056200164996561,2291.7675941809994,1.0127468861209963,12,0.15017035343150362,0.051,0.9,1.1407792901619884,,,,,
